,author,date,link,title,status
1216,Skylar Tibbits,Sep 2011,https://www.ted.com/talks/skylar_tibbits_can_we_make_things_that_make_themselves?language=zh-tw,Skylar Tibbits: 我們能不能製造一些可以製造自己的東西呢?,0
1217,Julia Bacha,Aug 2011,https://www.ted.com/talks/julia_bacha?language=zh-tw,朱麗亞·巴夏: 重視非暴力抗爭,0
1218,Svante Pääbo,Aug 2011,https://www.ted.com/talks/svante_paeaebo_dna_clues_to_our_inner_neanderthal?language=zh-tw,Svante Paabo：人體內之尼安德塔人基因線索,0
1219,Dan Ariely,Aug 2011,https://www.ted.com/talks/dan_ariely_beware_conflicts_of_interest?language=zh-tw,Dan Ariely: 謹防利益衝突,0
1220,Marco Tempest,Aug 2011,https://www.ted.com/talks/marco_tempest_the_magic_of_truth_and_lies_on_ipods?language=zh-tw,馬可・天普斯特: 真言假語(及iPod)的魔力,0
1221,Lucianne Walkowicz,Aug 2011,https://www.ted.com/talks/lucianne_walkowicz_finding_planets_around_other_stars?language=zh-tw,露西安 沃可薇姿：在其他恆星周圍尋找行星,0
1222,Jeremy Gilley,Aug 2011,https://www.ted.com/talks/jeremy_gilley_one_day_of_peace?language=zh-tw,Jeremy Gilley：世界和平日,0
1223,Dyan deNapoli,Aug 2011,https://www.ted.com/talks/dyan_denapoli_the_great_penguin_rescue?language=zh-tw,Dyan deNapoli:任務艱巨的企鵝營救行動,0
1224,Alex Steffen,Aug 2011,https://www.ted.com/talks/alex_steffen?language=zh-tw,亞力克斯•史蒂芬(Alex Steffen): 城市的共享未來,0
1225,Eve Ensler,Aug 2011,https://www.ted.com/talks/eve_ensler?language=zh-tw,"Eve Ensler : 突然間, 我的身體",0
1226,Philip Zimbardo,Aug 2011,https://www.ted.com/talks/zimchallenge?language=zh-tw,飛利浦•津巴多： 男性之殤,0
1227,Jessica Green,Aug 2011,https://www.ted.com/talks/jessica_green_are_we_filtering_the_wrong_microbes?language=zh-tw,Jessica Green: 我們過濾掉錯的微生物嗎？,0
1228,Mark Pagel,Aug 2011,https://www.ted.com/talks/mark_pagel_how_language_transformed_humanity?language=zh-tw,馬克．佩葛：語言如何改變人類,0
1229,Harald Haas,Aug 2011,https://www.ted.com/talks/harald_haas_wireless_data_from_every_light_bulb?language=zh-tw,哈洛哈斯: 讓每顆燈泡都為我們傳輸無線資料,0
1230,Adam Ostrow,Aug 2011,https://www.ted.com/talks/adam_ostrow_after_your_final_status_update?language=zh-tw,Adam Ostrow: 在你的最終狀態更新之後...,0
1231,Julian Treasure,Jul 2011,https://www.ted.com/talks/julian_treasure_5_ways_to_listen_better?language=zh-tw,Julian Treasure: ：5種令傾聽更有效的方法,0
1232,Josette Sheeran,Jul 2011,https://www.ted.com/talks/josette_sheeran_ending_hunger_now?language=zh-tw,約賽特•席蘭：終止飢荒,0
1233,Paul Bloom,Jul 2011,https://www.ted.com/talks/paul_bloom_the_origins_of_pleasure?language=zh-tw,Paul Bloom：快樂的起源,0
1234,Geoffrey West,Jul 2011,https://www.ted.com/talks/geoffrey_west_the_surprising_math_of_cities_and_corporations?language=zh-tw,Geoffrey West:有關都市和企業集團的驚奇數學,0
1235,Rory Stewart,Jul 2011,https://www.ted.com/talks/rory_stewart_time_to_end_the_war_in_afghanistan?language=zh-tw,羅瑞 史都華: 結束阿富汗戰爭的時間到了,0
1236,Markus Fischer,Jul 2011,https://www.ted.com/talks/a_robot_that_flies_like_a_bird?language=zh-tw,一隻飛得像鳥的機器人,0
1237,Kevin Slavin,Jul 2011,https://www.ted.com/talks/kevin_slavin_how_algorithms_shape_our_world?language=zh-tw,Kevin Slavin:演算法則如何建構我們的世界,0
1238,Thandie Newton,Jul 2011,https://www.ted.com/talks/thandie_newton_embracing_otherness_embracing_myself?language=zh-tw,桑蒂牛頓：擁抱相異性，擁抱自我,0
1239,Mikko Hypponen,Jul 2011,https://www.ted.com/talks/mikko_hypponen_fighting_viruses_defending_the_net?language=zh-tw,Mikko Hypponen: 打擊電腦病毒，捍衛網路安全,0
1240,Nadia Al-Sakkaf,Jul 2011,https://www.ted.com/talks/nadia_al_sakkaf_see_yemen_through_my_eyes?language=zh-tw,納迪亞．阿莎卡芙(Nadia Al-Sakkaf.)：我眼中的葉門,0
1241,Tim Harford,Jul 2011,https://www.ted.com/talks/tim_harford?language=zh-tw,提姆．哈福：試驗、錯誤以及上帝情結,0
1242,Maajid Nawaz,Jul 2011,https://www.ted.com/talks/maajid_nawaz_a_global_culture_to_fight_extremism?language=zh-tw,Maajid Nawaz：一個全球打擊極端主義的文化,0
1243,Rebecca MacKinnon,Jul 2011,https://www.ted.com/talks/rebecca_mackinnon_let_s_take_back_the_internet?language=zh-tw,Rebecca MacKinnon: 收回網路使用自主權!,0
1244,Nina Tandon,Jul 2011,https://www.ted.com/talks/nina_tandon_caring_for_cells?language=zh-tw,妮納‧坦頓: 工程組織的照護,0
1245,Simon Lewis,Jul 2011,https://www.ted.com/talks/simon_lewis_don_t_take_consciousness_for_granted?language=zh-tw,賽門•劉易斯: 不要把知覺性當理所當然的事,0
1246,Jonathan Drori,Jul 2011,https://www.ted.com/talks/jonathan_drori_the_beautiful_tricks_of_flowers?language=zh-tw,Jonathan Drori: 花朵的美麗小花招,0
1247,Nathan Myhrvold,Jul 2011,https://www.ted.com/talks/nathan_myhrvold_cut_your_food_in_half?language=zh-tw,Nathan Myhrvold：前所未見的烹飪,0
1248,Matt Cutts,Jul 2011,https://www.ted.com/talks/matt_cutts_try_something_new_for_30_days?language=zh-tw,Matt Cutts：用30天嘗試新事物,0
1249,Robert Hammond,Jun 2011,https://www.ted.com/talks/robert_hammond_building_a_park_in_the_sky?language=zh-tw,Robert Hammond: 建築一座空中公園,0
1250,Dave deBronkart,Jun 2011,https://www.ted.com/talks/dave_debronkart_meet_e_patient_dave?language=zh-tw,戴維德博卡特：認識網e-病人戴維,0
1251,Rajesh Rao,Jun 2011,https://www.ted.com/talks/rajesh_rao_computing_a_rosetta_stone_for_the_indus_script?language=zh-tw,羅傑許： 古印度河文字符號的羅賽塔石碑,0
1252,Emiliano Salinas,Jun 2011,https://www.ted.com/talks/emiliano_salinas_a_civil_response_to_violence?language=zh-tw,艾米利亞路•薩利納斯: 一個面對暴力的文明應對,0
1253,Joshua Walters,Jun 2011,https://www.ted.com/talks/joshua_walters_on_being_just_crazy_enough?language=zh-tw,約書亞•華特斯︰瘋得剛剛好,0
1254,Honor Harger,Jun 2011,https://www.ted.com/talks/honor_harger_a_history_of_the_universe_in_sound?language=zh-tw,Honor Harger:聲音中的宇宙史,0
1255,Jok Church,Jun 2011,https://www.ted.com/talks/jok_church_a_circle_of_caring?language=zh-tw,約克•澈奇:關懷的循環,0
1256,Daniel Tammet,Jun 2011,https://www.ted.com/talks/daniel_tammet_different_ways_of_knowing?language=zh-tw,丹尼爾 塔門：用不同的方式看世界,0
1257,Bill Ford,Jun 2011,https://www.ted.com/talks/bill_ford_a_future_beyond_traffic_gridlock?language=zh-tw,比爾•福特：交通癱瘓背後的未來,0
1258,Maya Beiser,Jun 2011,https://www.ted.com/talks/maya_beiser_s_and_her_cello_s?language=zh-tw,瑪雅‧貝瑟與她的大提琴分身,0
1259,Onyx Ashanti,Jun 2011,https://www.ted.com/talks/onyx_ashanti_this_is_beatjazz?language=zh-tw,歐尼克思.阿尙提：這就是動感爵士,0
1260,Camille Seaman,Jun 2011,https://www.ted.com/talks/camille_seaman_haunting_photos_of_ice?language=zh-tw,卡米爾•希曼:極地冰的迷人照片,0
1261,Steve Keil,Jun 2011,https://www.ted.com/talks/steve_keil_a_manifesto_for_play_for_bulgaria_and_beyond?language=zh-tw,史帝夫‧凱爾：一則獻給保加利亞和全世界的玩樂宣言,0
1262,Shea Hembrey,Jun 2011,https://www.ted.com/talks/shea_hembrey_how_i_became_100_artists?language=zh-tw,薛.漢柏利:我如何成為一百位藝術家,0
1263,Daniel Kraft,Jun 2011,https://www.ted.com/talks/daniel_kraft_medicine_s_future?language=zh-tw,丹尼爾.卡夫特：醫學的前景？應用程序將大放異彩,0
1264,JD Schramm,Jun 2011,https://www.ted.com/talks/jd_schramm?language=zh-tw,JD Schramm：打破自殺生還者的沉默,0
1265,Alice Dreger,Jun 2011,https://www.ted.com/talks/alice_dreger_is_anatomy_destiny?language=zh-tw,Alice Dreger: 身體結構決定命運？,0
1266,Paul Romer,Jun 2011,https://www.ted.com/talks/paul_romer_the_world_s_first_charter_city?language=zh-tw,保羅羅默：世界上第一個「特區市」？,0
1267,Janet Echelman,Jun 2011,https://www.ted.com/talks/janet_echelman?language=zh-tw,Janet Echelman:重視想像力,0
1268,Jack Horner,Jun 2011,https://www.ted.com/talks/jack_horner_building_a_dinosaur_from_a_chicken?language=zh-tw,從雞造出的恐龍,0
1269,Damon Horowitz,Jun 2011,https://www.ted.com/talks/damon_horowitz?language=zh-tw,戴蒙•霍羅威茨要求一個有道德的操作系統,0
1270,Jessi Arrington,Jun 2011,https://www.ted.com/talks/jessi_arrington_wearing_nothing_new?language=zh-tw,Jessi Arrington：舊衣新穿,0
1271,Aaron O'Connell,Jun 2011,https://www.ted.com/talks/aaron_o_connell_making_sense_of_a_visible_quantum_object?language=zh-tw,Aaron O'Connell: 讓可見的量子物體有意義,0
1272,Stefan Sagmeister,Jun 2011,https://www.ted.com/talks/stefan_sagmeister_7_rules_for_making_more_happiness?language=zh-tw,史提芬•錫米斯達：製造更多快樂的七個秘訣,0
1273,Dennis Hong,May 2011,https://www.ted.com/talks/dennis_hong_making_a_car_for_blind_drivers?language=zh-tw,丹尼斯．洪（音譯）為盲人打造汽車,0
1274,Robert Gupta and Joshua Roman,May 2011,https://www.ted.com/talks/robert_gupta_and_joshua_roman_duet_on_passacaglia?language=zh-tw,羅伯特．笈多與約書亞．羅曼的《帕薩加利亞舞曲》二重奏,0
1275,Mustafa Akyol,May 2011,https://www.ted.com/talks/mustafa_akyol_faith_versus_tradition_in_islam?language=zh-tw,穆沙塔夫 阿卡約: 伊斯蘭世界中的信仰與傳統,0
1276,Shirin Neshat,May 2011,https://www.ted.com/talks/shirin_neshat_art_in_exile?language=zh-tw,Shirin Neshat：流亡中的藝術,0
1277,Bruce Aylward,May 2011,https://www.ted.com/talks/bruce_aylward_how_we_ll_stop_polio?language=zh-tw,Bruce Aylward：如何永遠根絕小兒麻痺症,0
1278,Aaron Koblin,May 2011,https://www.ted.com/talks/aaron_koblin?language=zh-tw,Aaron Koblin：人性的藝術表達,0
1279,Terry Moore,May 2011,https://www.ted.com/talks/terry_moore_how_to_tie_your_shoes?language=zh-tw,泰瑞‧摩爾：如何綁鞋帶,0
1280,Edith Widder,May 2011,https://www.ted.com/talks/edith_widder_the_weird_and_wonderful_world_of_bioluminescence?language=zh-tw,伊迪絲·威德：奇妙的生物光世界,0
1281,Elliot Krane,May 2011,https://www.ted.com/talks/elliot_krane_the_mystery_of_chronic_pain?language=zh-tw,Elliot Krane:解碼慢性疼痛,0
1282,Thomas Heatherwick,May 2011,https://www.ted.com/talks/thomas_heatherwick?language=zh-tw,Thomas Heatherwick：打造種子聖殿,0
1283,Ed Boyden,May 2011,https://www.ted.com/talks/ed_boyden?language=zh-tw,Ed Boyden: 為神經元安裝發光的配備,0
1284,Leonard Susskind,May 2011,https://www.ted.com/talks/leonard_susskind_my_friend_richard_feynman?language=zh-tw,Leonard Susskind: 我的好友 理查●費因曼 (Richard Feynman),0
1285,Amit Sood,May 2011,https://www.ted.com/talks/amit_sood_building_a_museum_of_museums_on_the_web?language=zh-tw,Amit Sood：建立網上博物館,0
1286,Ron Gutman,May 2011,https://www.ted.com/talks/ron_gutman_the_hidden_power_of_smiling?language=zh-tw,Ron Gutman：微笑隱藏的力量,0
1287,Fiorenzo Omenetto,May 2011,https://www.ted.com/talks/fiorenzo_omenetto_silk_the_ancient_material_of_the_future?language=zh-tw,"Fiorenzo Omenetto: 絲, 古老的材料有著未來性",0
1288,Paul Nicklen,May 2011,https://www.ted.com/talks/paul_nicklen_tales_of_ice_bound_wonderlands?language=zh-tw,Paul Nicklen:冰封仙境的故事,0
1289,Louie Schwartzberg,May 2011,https://www.ted.com/talks/louie_schwartzberg_the_hidden_beauty_of_pollination?language=zh-tw,Louie Schwartzberg：授粉隱藏的美麗,0
1290,Sean M Carroll,May 2011,https://www.ted.com/talks/sean_carroll_distant_time_and_the_hint_of_a_multiverse?language=zh-tw,西恩·凱羅： 遙遠的時間和多重宇宙的徵兆,0
1291,Suzanne Lee,May 2011,https://www.ted.com/talks/suzanne_lee_grow_your_own_clothes?language=zh-tw,蘇珊•李: 生長自己的衣服,0
1292,Carlo Ratti,May 2011,https://www.ted.com/talks/carlo_ratti_architecture_that_senses_and_responds?language=zh-tw,Carlo Ratti:感應建築,0
1293,Aicha el-Wafi + Phyllis Rodriguez,May 2011,https://www.ted.com/talks/9_11_healing_the_mothers_who_found_forgiveness_friendship?language=zh-tw,911的療癒: 兩位媽媽所找到的原諒和友誼,0
1294,Eli Pariser,May 2011,https://www.ted.com/talks/eli_pariser_beware_online_filter_bubbles?language=zh-tw,當心網路上的「過濾氣泡」,0
1295,Arvind Gupta,Apr 2011,https://www.ted.com/talks/arvind_gupta_turning_trash_into_toys_for_learning?language=zh-tw,阿文德 古普塔：變廢為寶做教學玩具,0
1296,Mike Matas,Apr 2011,https://www.ted.com/talks/mike_matas?language=zh-tw,麥克馬塔斯: 次世代的電子書,0
1297,Angela Belcher,Apr 2011,https://www.ted.com/talks/angela_belcher_using_nature_to_grow_batteries?language=zh-tw,談利用生物製造電池,0
1298,Bruce Schneier,Apr 2011,https://www.ted.com/talks/bruce_schneier?language=zh-tw,Bruce Schneier: 安全的錯覺,0
1299,Harvey Fineberg,Apr 2011,https://www.ted.com/talks/harvey_fineberg_are_we_ready_for_neo_evolution?language=zh-tw,哈维•芬堡: 我們準備好迎接新進化論嗎?,0
1300,Ric Elias,Apr 2011,https://www.ted.com/talks/ric_elias?language=zh-tw,Ric Elias：墜機讓我學到的三件事,0
1301,Anil Ananthaswamy,Apr 2011,https://www.ted.com/talks/anil_ananthaswamy?language=zh-tw,Anil Ananthaswamy : 勇往直前的開拓極限天文物理學,0
1302,John Hunter,Apr 2011,https://www.ted.com/talks/john_hunter_on_the_world_peace_game?language=zh-tw,John Hunter 談世界和平遊戲,0
1303,Kathryn Schulz,Apr 2011,https://www.ted.com/talks/kathryn_schulz_on_being_wrong?language=zh-tw,Kathryn Schulz：犯錯的價值,0
1304,Sam Richards,Apr 2011,https://www.ted.com/talks/sam_richards_a_radical_experiment_in_empathy?language=zh-tw,山姆·理查茲：關於同理心的激進實驗,0
1305,Susan Lim,Apr 2011,https://www.ted.com/talks/susan_lim?language=zh-tw,Susan Lim: 移植細胞，而不是移植器官,0
1306,Marcin Jakubowski,Apr 2011,https://www.ted.com/talks/marcin_jakubowski?language=zh-tw,Marcin Jakubowski 談文明的資源共享藍圖,0
1307,Roger Ebert,Apr 2011,https://www.ted.com/talks/roger_ebert_remaking_my_voice?language=zh-tw,羅傑·艾伯特（Roger Ebert ）：重塑我的聲音。,0
1308,Dave Meslin,Apr 2011,https://www.ted.com/talks/dave_meslin_the_antidote_to_apathy?language=zh-tw,Dave Meslin: 冷漠的解藥,0
1309,David Christian,Apr 2011,https://www.ted.com/talks/david_christian_big_history?language=zh-tw,David Christian: 大歷史,0
1310,Jackson Browne,Apr 2011,https://www.ted.com/talks/jackson_browne_if_i_could_be_anywhere?language=zh-tw,傑克遜‧布朗(Jackson Browne)：“如果我能去任何地方”,0
1311,Caroline Casey,Apr 2011,https://www.ted.com/talks/caroline_casey_looking_past_limits?language=zh-tw,卡洛琳 凱西: 展望超越自我限制,0
1312,Mick Ebeling,Apr 2011,https://www.ted.com/talks/mick_ebeling_the_invention_that_unlocked_a_locked_in_artist?language=zh-tw,Mick Ebeling: 一項“解放”藝術家禁錮的發明,0
1313,Morgan Spurlock,Apr 2011,https://www.ted.com/talks/morgan_spurlock_the_greatest_ted_talk_ever_sold?language=zh-tw,摩根‧斯珀洛克(Morgan Spurlock)：史上最成功的TED講座販售,0
1314,Chade-Meng Tan,Apr 2011,https://www.ted.com/talks/chade_meng_tan_everyday_compassion_at_google?language=zh-tw,Chade-Meng Tan: 谷歌每天的慈悲,0
1315,Stanley McChrystal,Apr 2011,https://www.ted.com/talks/stanley_mcchrystal?language=zh-tw,Stanley McChrystal：傾聽，學習……然後領導,0
1316,AnnMarie Thomas,Apr 2011,https://www.ted.com/talks/annmarie_thomas_squishy_circuits?language=zh-tw,AnnMarie Thomas：用溼軟電路動手做科學,0
1317,Eric Whitacre,Apr 2011,https://www.ted.com/talks/eric_whitacre_a_virtual_choir_2_000_voices_strong?language=zh-tw,艾瑞克·惠特克：2000人的虛擬合唱團,0
1318,Sebastian Thrun,Mar 2011,https://www.ted.com/talks/sebastian_thrun_google_s_driverless_car?language=zh-tw,Sebastian Thrun: Google 的自動駕駛,0
1319,Handspring Puppet Company,Mar 2011,https://www.ted.com/talks/handpring_puppet_co_the_genius_puppetry_behind_war_horse?language=zh-tw,漢斯普林木偶公司：戰馬背後的天才木偶製作,0
1320,Ralph Langner,Mar 2011,https://www.ted.com/talks/ralph_langner_cracking_stuxnet_a_21st_century_cyberweapon?language=zh-tw,Ralph Langner: 破解21世紀的網路武器—-Stuxnet,0
1321,Patricia Ryan,Mar 2011,https://www.ted.com/talks/patricia_ryan_ideas_in_all_languages_not_just_english?language=zh-tw,Patricia Ryan：別堅持說英語！,0
1322,Claron McFadden,Mar 2011,https://www.ted.com/talks/claron_mcfadden_singing_the_primal_mystery?language=zh-tw,克拉蓉麥克法登：唱出原始的奧秘,0
1323,Eythor Bender,Mar 2011,https://www.ted.com/talks/eythor_bender_demos_human_exoskeletons?language=zh-tw,Eythor Bender 展示人形外骨骼,0
1324,Paul Root Wolpe,Mar 2011,https://www.ted.com/talks/paul_root_wolpe_it_s_time_to_question_bio_engineering?language=zh-tw,Paul Root Wolpe:現在是討論生物工程(基因工程)時候了.,0
1325,Isabel Behncke Izquierdo,Mar 2011,https://www.ted.com/talks/isabel_behncke_evolution_s_gift_of_play_from_bonobo_apes_to_humans?language=zh-tw,Isabel Behncke: 從倭黑猩猩到人類，看演化所賦予的玩樂,0
1326,Hans Rosling,Mar 2011,https://www.ted.com/talks/hans_rosling_and_the_magic_washing_machine?language=zh-tw,Hans Rosling 與神奇的洗衣機,0
1327,Sarah Kay,Mar 2011,https://www.ted.com/talks/sarah_kay_if_i_should_have_a_daughter?language=zh-tw,Sarah Kay: 如果我有個女兒,0
1328,Rogier van der Heide,Mar 2011,https://www.ted.com/talks/rogier_van_der_heide_why_light_needs_darkness?language=zh-tw,Rogier van der Heide談為什麼光明需要黑暗,0
1329,Mark Bezos,Mar 2011,https://www.ted.com/talks/mark_bezos_a_life_lesson_from_a_volunteer_firefighter?language=zh-tw,Mark Bezos：來自義消的一門課,0
1330,Janna Levin,Mar 2011,https://www.ted.com/talks/janna_levin_the_sound_the_universe_makes?language=zh-tw,珍納李文:宇宙發出的聲音,0
1331,David Brooks,Mar 2011,https://www.ted.com/talks/david_brooks_the_social_animal?language=zh-tw,David Brooks：社群動物,0
1332,Rob Harmon,Mar 2011,https://www.ted.com/talks/rob_harmon_how_the_market_can_keep_streams_flowing?language=zh-tw,Rob Harmon：如何利用市場機制讓河川暢流不息,0
1333,Deb Roy,Mar 2011,https://www.ted.com/talks/deb_roy_the_birth_of_a_word?language=zh-tw,Deb Roy：一個字詞的誕生,0
1334,Sal Khan,Mar 2011,https://www.ted.com/talks/salman_khan_let_s_use_video_to_reinvent_education?language=zh-tw,Salman Khan：影片能改變教育,0
1335,Courtney E. Martin,Mar 2011,https://www.ted.com/talks/courtney_martin_reinventing_feminism?language=zh-tw,克特妮.馬丁: 重塑女性主義,0
1336,Anthony Atala,Mar 2011,https://www.ted.com/talks/anthony_atala_printing_a_human_kidney?language=zh-tw,Anthony Atala：列印人類腎臟,0
1337,Bill Gates,Mar 2011,https://www.ted.com/talks/bill_gates_how_state_budgets_are_breaking_us_schools?language=zh-tw,比爾．蓋茲：州政府預算如何摧毀美國的學校,0
1338,Wael Ghonim,Mar 2011,https://www.ted.com/talks/wael_ghonim_inside_the_egyptian_revolution?language=zh-tw,Wael Ghonim : 埃及革命的内幕,0
1339,JR,Mar 2011,https://www.ted.com/talks/jr_s_ted_prize_wish_use_art_to_turn_the_world_inside_out?language=zh-tw,JR's TED 獎項願望: 用藝術顛覆世界,0
1340,Wadah Khanfar,Mar 2011,https://www.ted.com/talks/wadah_khanfar_a_historic_moment_in_the_arab_world?language=zh-tw,瓦達侃法爾：阿拉伯世界的歷史時刻,0
1341,Ahn Trio,Feb 2011,https://www.ted.com/talks/ahn_trio_a_modern_take_on_piano_violin_cello?language=zh-tw,安氏三重奏：鋼琴、小提琴、大提琴的一種現代詮釋,0
1342,Danny Hillis,Feb 2011,https://www.ted.com/talks/danny_hillis_two_frontiers_of_cancer_treatment?language=zh-tw,Danny Hillis:從蛋白質體學的觀點來瞭解癌症,0
1343,Elizabeth Lindsey,Feb 2011,https://www.ted.com/talks/elizabeth_lindsey_curating_humanity_s_heritage?language=zh-tw,伊利沙伯·琳賽：策劃人類的遺產,0
1344,Iain Hutchison,Feb 2011,https://www.ted.com/talks/iain_hutchison_saving_faces?language=zh-tw,Iain Hutchison 談拯救臉部,0
1345,Noreena Hertz,Feb 2011,https://www.ted.com/talks/noreena_hertz_how_to_use_experts_and_when_not_to?language=zh-tw,Noreena Hertz：何時該諮詢專家的意見,0
1346,Madeleine  Albright,Feb 2011,https://www.ted.com/talks/madeleine_albright_on_being_a_woman_and_a_diplomat?language=zh-tw,Madeleine Albright：當一位女人和當一位外交官,0
1347,Lisa Gansky,Feb 2011,https://www.ted.com/talks/lisa_gansky_the_future_of_business_is_the_mesh?language=zh-tw,"麗莎 甘絲蓋: 商業的未來將會是一個""網""。",0
1348,Jacqueline Novogratz,Feb 2011,https://www.ted.com/talks/jacqueline_novogratz_inspiring_a_life_of_immersion?language=zh-tw,積奇蓮 • 諾夫加思 : 大度人生之啟發,0
1349,Patricia Kuhl,Feb 2011,https://www.ted.com/talks/patricia_kuhl_the_linguistic_genius_of_babies?language=zh-tw,Patricia Kuhl ：嬰兒的語言天分,0
1350,Krista Tippett,Feb 2011,https://www.ted.com/talks/krista_tippett_reconnecting_with_compassion?language=zh-tw,Krista Tippett:以同情重新聯結,0
1351,Geert Chatrou,Feb 2011,https://www.ted.com/talks/a_whistleblower_you_haven_t_heard?language=zh-tw,你從未聽過這樣吹口哨的人,0
1352,Michael Pawlyn,Feb 2011,https://www.ted.com/talks/michael_pawlyn_using_nature_s_genius_in_architecture?language=zh-tw,Michael Pawlyn：將大自然的智慧運用在建築上,0
1353,Dr. Hawa Abdi + Dr. Deqo Mohamed,Feb 2011,https://www.ted.com/talks/mother_and_daughter_doctor_heroes_hawa_abdi_deqo_mohamed?language=zh-tw,英雄醫師母女黨: Hawa Abdi 和 Deqo Mohamed,0
1354,Cynthia Breazeal,Feb 2011,https://www.ted.com/talks/cynthia_breazeal_the_rise_of_personal_robots?language=zh-tw,辛西婭 布雷齐尔：個人機器人的興起,0
1355,Nigel Marsh,Feb 2011,https://www.ted.com/talks/nigel_marsh_how_to_make_work_life_balance_work?language=zh-tw,Nigel Marsh: 怎樣達致工作和生活的平衡,0
1356,Suheir Hammad,Feb 2011,https://www.ted.com/talks/suheir_hammad_poems_of_war_peace_women_power?language=zh-tw,Suheir Hammad: 戰爭、和平、女性、力量之詩,0
1357,Christopher McDougall,Feb 2011,https://www.ted.com/talks/christopher_mcdougall_are_we_born_to_run?language=zh-tw,Christopher McDougall：我們是否生來就該奔跑？,0
1358,Johanna Blakley,Feb 2011,https://www.ted.com/talks/johanna_blakley_social_media_and_the_end_of_gender?language=zh-tw,喬漢娜·布雷克里（Johanna Blakley） : 社會媒體和性別區分的終結,0
1359,Dale Dougherty,Feb 2011,https://www.ted.com/talks/dale_dougherty_we_are_makers?language=zh-tw,Dale Dougherty: 我們都是製造家,0
1360,Kate Orff,Jan 2011,https://www.ted.com/talks/kate_orff_oysters_as_architecture?language=zh-tw,用牡蠣再活化紐約的河流,0
1361,Bruce Feiler,Jan 2011,https://www.ted.com/talks/bruce_feiler_the_council_of_dads?language=zh-tw,布魯斯.菲勒: 爸爸顧問團,0
1362,Ariel Garten,Jan 2011,https://www.ted.com/talks/ariel_garten_know_thyself_with_a_brain_scanner?language=zh-tw,愛瑞兒‧賈天：認識自己，透過一台大腦掃瞄器,0
1363,Liza Donnelly,Jan 2011,https://www.ted.com/talks/liza_donnelly_drawing_upon_humor_for_change?language=zh-tw,莉莎·唐納利（Liza Donnelly）：借助幽默繪畫求改變,0
1364,Thomas Goetz,Jan 2011,https://www.ted.com/talks/thomas_goetz_it_s_time_to_redesign_medical_data?language=zh-tw,Thomas Goetz：重新設計體檢報告吧,0
1365,Martin Jacques,Jan 2011,https://www.ted.com/talks/martin_jacques_understanding_the_rise_of_china?language=zh-tw,馬丁‧賈克 (Martin Jacques)：了解中國的崛起,0
1366,Heather Knight,Jan 2011,https://www.ted.com/talks/heather_knight_silicon_based_comedy?language=zh-tw,希瑟‧奈特：機器人喜劇表演,0
1367,Anders Ynnerman,Jan 2011,https://www.ted.com/talks/anders_ynnerman_visualizing_the_medical_data_explosion?language=zh-tw,安德斯.伊爾曼：醫療數據可視化,0
1368,Van Jones,Jan 2011,https://www.ted.com/talks/van_jones_the_economic_injustice_of_plastic?language=zh-tw,范瓊斯：塑膠造成的經濟不公平,0
1369,Charity Tillemann-Dick,Jan 2011,https://www.ted.com/talks/charity_tilleman_dick_singing_after_a_double_lung_transplant?language=zh-tw,伽綠地．提利曼．迪克：雙肺移植後的獻聲,0
1370,Naomi Klein,Jan 2011,https://www.ted.com/talks/naomi_klein_addicted_to_risk?language=zh-tw,拿俄米．克蘭：對風險成癮,0
1371,Ali Carr-Chellman,Jan 2011,https://www.ted.com/talks/ali_carr_chellman_gaming_to_re_engage_boys_in_learning?language=zh-tw,Ali Carr-Chellman:用電動遊戲來重新吸引男孩子學習,0
1372,Elizabeth Lesser,Jan 2011,https://www.ted.com/talks/elizabeth_lesser_take_the_other_to_lunch?language=zh-tw,伊麗莎白雷瑟：請你的“對手”吃午餐,0
1373,Thomas Thwaites,Jan 2011,https://www.ted.com/talks/thomas_thwaites_how_i_built_a_toaster_from_scratch?language=zh-tw,湯瑪士斯韋茨(Thomas Thwaites): 如何製造烤麵包機—從零開始,0
1374,Amber Case,Jan 2011,https://www.ted.com/talks/amber_case_we_are_all_cyborgs_now?language=zh-tw,安柏凱斯：我們都是賽博格（機器生化物）,0
1375,Jody Williams,Jan 2011,https://www.ted.com/talks/jody_williams_a_realistic_vision_for_world_peace?language=zh-tw,茱蒂威廉斯（Jody Williams）：切合實際的世界和平觀,0
1376,Neil Pasricha,Jan 2011,https://www.ted.com/talks/neil_pasricha_the_3_a_s_of_awesome?language=zh-tw,Neil Pasricha：絕妙3A,0
1377,Deborah Rhodes,Jan 2011,https://www.ted.com/talks/deborah_rhodes?language=zh-tw,Deborah Rhode：一項更有效找到3倍多乳癌偵測技術的發明故事，以及它至今鮮為人知的原因,0
1378,Charles Limb,Jan 2011,https://www.ted.com/talks/charles_limb_your_brain_on_improv?language=zh-tw,查爾斯·理姆： 你的大腦在即興狀態,0
1379,Lesley Hazleton,Jan 2011,https://www.ted.com/talks/lesley_hazelton_on_reading_the_koran?language=zh-tw,萊斯利黑澤爾頓：讀古蘭經,0
1380,Arianna Huffington,Jan 2011,https://www.ted.com/talks/arianna_huffington_how_to_succeed_get_more_sleep?language=zh-tw,Arianna Huffington: 想成功？多睡點吧！,0
