,Unnamed: 0,author,date,link,title,status,id
1125,1125,Chris Bliss,Feb 2012,https://www.ted.com/talks/chris_bliss_comedy_is_translation?language=zh-cn,克里斯 布里斯：喜剧是一种翻译,0,1365
1126,1126,Neil MacGregor,Feb 2012,https://www.ted.com/talks/neil_macgregor_2600_years_of_history_in_one_object?language=zh-cn,内尔·马克雷格：一件物品所反映出的2600年历史,0,1364
1127,1127,Garth Lenz,Feb 2012,https://www.ted.com/talks/garth_lenz_images_of_beauty_and_devastation?language=zh-cn,Garth Lenz : 石油真正的代價,0,1362
1128,1128,Paul Conneally,Feb 2012,https://www.ted.com/talks/paul_conneally_digital_humanitarianism?language=zh-cn,保罗.康奈利: 科技为人道主义带来的变化,0,1361
1129,1129,Simon Berrow,Feb 2012,https://www.ted.com/talks/simon_berrow_how_do_you_save_a_shark_you_know_nothing_about?language=zh-cn,西蒙·贝罗：如何拯救你所不知的鲨鱼,0,1360
1130,1130,Lucien Engelen,Feb 2012,https://www.ted.com/talks/lucien_engelen_crowdsource_your_health?language=zh-cn,吕西安･恩格乐(Lucien Engelen)：众包你的健康 人人都为你的健康打工 将你的健康承包给大众,0,1359
1131,1131,Jenna McCarthy,Feb 2012,https://www.ted.com/talks/jenna_mccarthy_what_you_don_t_know_about_marriage?language=zh-cn,珍娜·麦卡锡: 关于婚姻你不能不知的事,0,1357
1132,1132,Tyrone Hayes and Penelope Jagessar Chaffer,Feb 2012,https://www.ted.com/talks/tyrone_hayes_penelope_jagessar_chaffer_the_toxic_baby?language=zh-cn,Tyrone Hayes + Penelope Jagessar Chaffer: 中毒的宝宝？,0,1356
1133,1133,Drew Dudley,Feb 2012,https://www.ted.com/talks/drew_dudley_everyday_leadership?language=zh-cn,平凡的领导力,0,1355
1134,1134,Erik Johansson,Feb 2012,https://www.ted.com/talks/erik_johansson_impossible_photography?language=zh-cn,埃里克·约翰松：神奇的照片,0,1353
1135,1135,Jack Horner,Feb 2012,https://www.ted.com/talks/jack_horner_shape_shifting_dinosaurs?language=zh-cn,恐龙也变形,0,1352
1136,1136,Sheikha Al Mayassa,Feb 2012,https://www.ted.com/talks/sheikha_al_mayassa_globalizing_the_local_localizing_the_global?language=zh-cn,Sheikha Al Mayassa: 地方全球化，全球地方化,0,1351
1137,1137,Stephen Coleman,Feb 2012,https://www.ted.com/talks/stephen_coleman_the_moral_dangers_of_non_lethal_weapons?language=zh-cn,斯蒂芬 科尔曼: 非致命武器的道德危机,0,1350
1138,1138,Neil Burgess,Feb 2012,https://www.ted.com/talks/neil_burgess_how_your_brain_tells_you_where_you_are?language=zh-cn,尼尔•伯吉斯(Neil Burgess): 大脑是怎样帮我们定位的,0,1349
1139,1139,Mike deGruy,Feb 2012,https://www.ted.com/talks/mike_degruy_hooked_by_octopus?language=zh-cn,Mike deGruy: 我的章鱼情结,0,830
1140,1140,Danny Hillis,Feb 2012,https://www.ted.com/talks/danny_hillis_back_to_the_future_of_1994?language=zh-cn,丹尼·希利斯：回到未来（1994）,0,1346
1141,1141,Erica Frenkel,Feb 2012,https://www.ted.com/talks/erica_frenkel_the_universal_anesthesia_machine?language=zh-cn,艾丽卡･弗兰凯尔：万能麻醉器,0,1345
1142,1142,Shawn Achor,Feb 2012,https://www.ted.com/talks/shawn_achor_the_happy_secret_to_better_work?language=zh-cn,肖恩·阿克尔:改善工作的快乐之道,0,1344
1143,1143,Bill Doyle,Jan 2012,https://www.ted.com/talks/bill_doyle_treating_cancer_with_electric_fields?language=zh-cn,比尔･多利：用电场治疗癌症,0,1343
1144,1144,Peter van Uhm,Jan 2012,https://www.ted.com/talks/peter_van_uhm_why_i_chose_a_gun?language=zh-cn,彼得•范乌姆：我为什么拿起枪,0,1342
1145,1145,Mick Mountz,Jan 2012,https://www.ted.com/talks/mick_mountz_the_hidden_world_of_box_packing?language=zh-cn,大型仓库中发生了什么？,0,1341
1146,1146,Gayle Tzemach Lemmon,Jan 2012,https://www.ted.com/talks/gayle_tzemach_lemmon_women_entrepreneurs_example_not_exception?language=zh-cn,盖尔.切麦赫.列蒙：女企业家是榜样而绝非特例,0,1339
1147,1147,Brian Goldman,Jan 2012,https://www.ted.com/talks/brian_goldman_doctors_make_mistakes_can_we_talk_about_that?language=zh-cn,布莱恩.高德曼：医生们会犯错误，我们能否谈论他们所犯过的错误呢？,0,1337
1148,1148,Diana Nyad,Jan 2012,https://www.ted.com/talks/diana_nyad_extreme_swimming_with_the_world_s_most_dangerous_jellyfish?language=zh-cn,戴安娜·奈德:与世界上最危险的水母的极限共泳,0,1336
1149,1149,Lisa Harouni,Jan 2012,https://www.ted.com/talks/lisa_harouni_a_primer_on_3d_printing?language=zh-cn,莉沙.哈鲁尼：3D打印入门,0,1335
1150,1150,Julian Baggini,Jan 2012,https://www.ted.com/talks/julian_baggini_is_there_a_real_you?language=zh-cn,真实的自己存在吗？,0,1334
1151,1151,Bilal Bomani,Jan 2012,https://www.ted.com/talks/bilal_bomani_plant_fuels_that_could_power_a_jet?language=zh-cn,足以飞起喷射机的植物燃料,0,1332
1152,1152,Sheena Iyengar,Jan 2012,https://www.ted.com/talks/sheena_iyengar_choosing_what_to_choose?language=zh-cn,Sheena lyengar：如何令选择变得更加容易,0,1330
1153,1153,Clay Shirky,Jan 2012,https://www.ted.com/talks/defend_our_freedom_to_share_or_why_sopa_is_a_bad_idea?language=zh-cn,克莱·舍基：为什么SOPA不是个好主意,0,1329
1154,1154,Mikko Hypponen,Jan 2012,https://www.ted.com/talks/mikko_hypponen_three_types_of_online_attack?language=zh-cn,米科·哈普宁(Mikko Hypponen) ：在线攻击的三种类型,0,1328
1155,1155,Alain de Botton,Jan 2012,https://www.ted.com/talks/alain_de_botton_atheism_2_0?language=zh-cn,阿兰·德波顿: 无神论 2.0,0,1327
1156,1156,Sonaar Luthra,Jan 2012,https://www.ted.com/talks/sonaar_luthra_meet_the_water_canary?language=zh-cn,Sonaar Luthra: “水质金丝雀”,0,1326
1157,1157,Morley,Jan 2012,https://www.ted.com/talks/morley_sings_women_of_hope?language=zh-cn,摩尔利演唱“妇女的希望”,0,1323
1158,1158,Drew Berry,Jan 2012,https://www.ted.com/talks/drew_berry_animations_of_unseeable_biology?language=zh-cn,德鲁·贝利：不可视生物学的动画,0,1322
1159,1159,Jonas Gahr Støre,Jan 2012,https://www.ted.com/talks/jonas_gahr_store_in_defense_of_dialogue?language=zh-cn,为对话而辩,0,1321
1160,1160,"Lauren Hodge, Shree Bose and Naomi Shah",Jan 2012,https://www.ted.com/talks/award_winning_teen_age_science_in_action?language=zh-cn,获奖青少年，科技在行动,0,1320
1161,1161,Sebastian Wernicke,Jan 2012,https://www.ted.com/talks/sebastian_wernicke_1000_tedtalks_6_words?language=zh-cn,Sebastian Wernicke：千个TED演讲，六词可蔽之,0,1315
1162,1162,Paddy Ashdown,Jan 2012,https://www.ted.com/talks/paddy_ashdown_the_global_power_shift?language=zh-cn,帕迪·阿什当: 全球权力转移,0,1314
1163,1163,Jane Fonda,Jan 2012,https://www.ted.com/talks/jane_fonda_life_s_third_act?language=zh-cn,简･方达：生命的第三幕,0,1313
1164,1164,AJ Jacobs,Jan 2012,https://www.ted.com/talks/aj_jacobs_how_healthy_living_nearly_killed_me?language=zh-cn,A.J.雅各布斯：为什么健康的生活方式几乎把我害死,0,1312
1165,1165,Alberto Cairo,Dec 2011,https://www.ted.com/talks/alberto_cairo_there_are_no_scraps_of_men?language=zh-cn,埃尔伯特·凯尔罗：人无残人,0,1311
1166,1166,Karen Tse,Dec 2011,https://www.ted.com/talks/karen_tse_how_to_stop_torture?language=zh-cn,谢凯伦：如何停止刑讯逼供,0,1288
1167,1167,Daniel Goldstein,Dec 2011,https://www.ted.com/talks/daniel_goldstein_the_battle_between_your_present_and_future_self?language=zh-cn,丹尼尔･戈尔德史丹：当下的你和未来自我的战争,0,1310
1168,1168,Sheila Nirenberg,Dec 2011,https://www.ted.com/talks/sheila_nirenberg_a_prosthetic_eye_to_treat_blindness?language=zh-cn,希拉･尼伦伯格：用假体眼睛治疗失明,0,1309
1169,1169,Antonio Damasio,Dec 2011,https://www.ted.com/talks/antonio_damasio_the_quest_to_understand_consciousness?language=zh-cn,安东尼奥 达马西欧：了解意识的一次探索,0,1308
1170,1170,Ramona Pierson,Dec 2011,https://www.ted.com/talks/ramona_pierson_an_unexpected_place_of_healing?language=zh-cn,拉蒙娜 皮尔森：一个意想不到的治疗之地,0,1305
1171,1171,Homaro Cantu and Ben Roche,Dec 2011,https://www.ted.com/talks/homaro_cantu_ben_roche_cooking_as_alchemy?language=zh-cn,"哈马罗·坎图＋本·罗切：点""食""成金",0,1304
1172,1172,Pavan Sukhdev,Dec 2011,https://www.ted.com/talks/pavan_sukhdev_what_s_the_price_of_nature?language=zh-cn,Pavan Sukhdev: 自然资源也有价,0,1303
1173,1173,Quyen Nguyen,Dec 2011,https://www.ted.com/talks/quyen_nguyen_color_coded_surgery?language=zh-cn,Quyen Nguyen: 荧光手术,0,1302
1174,1174,Monika Bulaj,Dec 2011,https://www.ted.com/talks/monika_bulaj_the_hidden_light_of_afghanistan?language=zh-cn,莫妮卡･布莱：阿富汗的隐匿之光,0,1301
1175,1175,Stefon Harris,Dec 2011,https://www.ted.com/talks/stefon_harris_there_are_no_mistakes_on_the_bandstand?language=zh-cn,史地冯･哈里斯：演奏台上没有错误,0,1298
1176,1176,Yoav Medan,Dec 2011,https://www.ted.com/talks/yoav_medan_ultrasound_surgery_healing_without_cuts?language=zh-cn,约弗･麦登：超声波手术－无创愈合,0,1297
1177,1177,Cheryl Hayashi,Dec 2011,https://www.ted.com/talks/cheryl_hayashi_the_magnificence_of_spider_silk?language=zh-cn,Cheryl Hayashi: 蛛丝奇观,0,1296
1178,1178,Luis von Ahn,Dec 2011,https://www.ted.com/talks/luis_von_ahn_massive_scale_online_collaboration?language=zh-cn,路易斯･范･安：大型在线共同创作,0,1295
1179,1179,Srdja Popovic,Dec 2011,https://www.ted.com/talks/srdja_popovic_how_to_topple_a_dictator?language=zh-cn,Srdja Popovic：如何推翻独裁统治,0,1294
1180,1180,Kathryn Schulz,Dec 2011,https://www.ted.com/talks/kathryn_schulz_don_t_regret_regret?language=zh-cn,凯瑟琳･舒尔茨：不要一悔再悔,0,1287
1181,1181,Charles Limb,Dec 2011,https://www.ted.com/talks/charles_limb_building_the_musical_muscle?language=zh-cn,Charles Limb：构建音乐感官,0,1291
1182,1182,John Bohannon and Black Label Movement,Nov 2011,https://www.ted.com/talks/john_bohannon_dance_vs_powerpoint_a_modest_proposal?language=zh-cn,约翰·博安农（John Bohannon）：舞蹈取代幻灯片，一个小小的建议,0,1290
1183,1183,Annie Murphy Paul,Nov 2011,https://www.ted.com/talks/annie_murphy_paul_what_we_learn_before_we_re_born?language=zh-cn,安妮･摩尔菲･保罗：我们在出生前学到了什么,0,1289
1184,1184,Damon Horowitz,Nov 2011,https://www.ted.com/talks/damon_horowitz_philosophy_in_prison?language=zh-cn,达蒙·霍洛维茨：监狱哲学,0,1286
1185,1185,Amy Purdy,Nov 2011,https://www.ted.com/talks/amy_purdy_living_beyond_limits?language=zh-cn,超越极限的人生,0,1285
1186,1186,Britta Riley,Nov 2011,https://www.ted.com/talks/britta_riley_a_garden_in_my_apartment?language=zh-cn,布丽塔･莱利：公寓花园,0,1284
1187,1187,Joe Sabia,Nov 2011,https://www.ted.com/talks/joe_sabia_the_technology_of_storytelling?language=zh-cn,乔･萨比亚：讲故事的技术,0,1282
1188,1188,Péter Fankhauser,Nov 2011,https://www.ted.com/talks/peter_fankhauser_meet_rezero_the_dancing_ballbot?language=zh-cn,彼特･范考萨：会跳舞的球形机器人－Rezero,0,1281
1189,1189,Phil Plait,Nov 2011,https://www.ted.com/talks/phil_plait_how_to_defend_earth_from_asteroids?language=zh-cn,菲尔·普莱特:天地大冲撞,0,1280
1190,1190,Robin Ince,Nov 2011,https://www.ted.com/talks/robin_ince_science_versus_wonder?language=zh-cn,罗宾·因斯：科学毁了幻想？,0,1276
1191,1191,Cynthia Kenyon,Nov 2011,https://www.ted.com/talks/cynthia_kenyon_experiments_that_hint_of_longer_lives?language=zh-cn,辛西娅·肯尼娅：昭示长寿的实验,0,1274
1192,1192,Thomas Suarez,Nov 2011,https://www.ted.com/talks/thomas_suarez_a_12_year_old_app_developer?language=zh-cn,Thomas·Suarez： 一名12岁的手机应用开发者,0,1272
1193,1193,Yves Rossy,Nov 2011,https://www.ted.com/talks/yves_rossy_fly_with_the_jetman?language=zh-cn,伊夫斯 罗西：空中飞人,0,1271
1194,1194,Alexander Tsiaras,Nov 2011,https://www.ted.com/talks/alexander_tsiaras_conception_to_birth_visualized?language=zh-cn,亚历山大·席亚拉：自受孕至出生——可视化,0,1270
1195,1195,Charlie Todd,Nov 2011,https://www.ted.com/talks/charlie_todd_the_shared_experience_of_absurdity?language=zh-cn,查理・托德：群体性荒诞行为之体验,0,1269
1196,1196,Allan Jones,Nov 2011,https://www.ted.com/talks/allan_jones_a_map_of_the_brain?language=zh-cn,艾伦·琼斯： 大脑的地图,0,1267
1197,1197,Ben Kacyra,Nov 2011,https://www.ted.com/talks/ben_kacyra_ancient_wonders_captured_in_3d?language=zh-cn,本･凯萨拉：3D捕捉古代奇迹,0,1266
1198,1198,Aparna Rao,Nov 2011,https://www.ted.com/talks/aparna_rao_high_tech_art_with_a_sense_of_humor?language=zh-cn,阿帕玛･饶：（幽默的）高科技艺术,0,1265
1199,1199,Martin Hanczyc,Nov 2011,https://www.ted.com/talks/martin_hanczyc_the_line_between_life_and_not_life?language=zh-cn,马丁･汉兹克：生命与非生命的界线,0,1264
1200,1200,Marco Tempest,Nov 2011,https://www.ted.com/talks/marco_tempest_the_augmented_reality_of_techno_magic?language=zh-cn,马可･坦布斯特：更具真实感，科技魔术,0,1262
1201,1201,Daniel Wolpert,Nov 2011,https://www.ted.com/talks/daniel_wolpert_the_real_reason_for_brains?language=zh-cn,丹尼尔・沃普特：拥有大脑的真正原因,0,1261
1202,1202,Anna Mracek Dietrich,Nov 2011,https://www.ted.com/talks/anna_mracek_dietrich_a_plane_you_can_drive?language=zh-cn,安娜·姆拉切克·迪特里希：一架你能驾驶的飞机,0,1260
1203,1203,Paul Zak,Nov 2011,https://www.ted.com/talks/paul_zak_trust_morality_and_oxytocin?language=zh-cn,Paul Zak: 信任，道德 和 催产素,0,1259
1204,1204,Hasan Elahi,Oct 2011,https://www.ted.com/talks/hasan_elahi?language=zh-cn,哈桑･伊拉希：FBI，我在这儿呢！,0,1258
1205,1205,Béatrice Coron,Oct 2011,https://www.ted.com/talks/beatrice_coron_stories_cut_from_paper?language=zh-cn,碧翠丝·科伦：纸中剪出的故事,0,1257
1206,1206,Jay Bradner,Oct 2011,https://www.ted.com/talks/jay_bradner_open_source_cancer_research?language=zh-cn,杰•博拉德哪尔：开发源码式癌症研究,0,1256
1207,1207,Malcolm Gladwell,Oct 2011,https://www.ted.com/talks/malcolm_gladwell?language=zh-cn,马尔克姆･格莱得威尔：诺顿投弹瞄准器的奇怪故事,0,1255
1208,1208,Richard Wilkinson,Oct 2011,https://www.ted.com/talks/richard_wilkinson?language=zh-cn,理查德·威尔金森：经济不平等如何危害社会,0,1253
1209,1209,Nathalie Miebach,Oct 2011,https://www.ted.com/talks/nathalie_miebach?language=zh-cn,娜塔莉･米巴克：风暴之艺术,0,1252
1210,1210,Todd Kuiken,Oct 2011,https://www.ted.com/talks/todd_kuiken_a_prosthetic_arm_that_feels?language=zh-cn,托德･库伊肯: 有触觉的假肢,0,1251
1211,1211,Guy-Philippe Goldstein,Oct 2011,https://www.ted.com/talks/guy_philippe_goldstein_how_cyberattacks_threaten_real_world_peace?language=zh-cn,盖尔.菲力浦 戈斯坦 网络战争如何威胁现实世界的和平,0,1250
1212,1212,Justin Hall-Tipping,Oct 2011,https://www.ted.com/talks/justin_hall_tipping_freeing_energy_from_the_grid?language=zh-cn,贾斯汀･霍－提平：将能源从电网中解放出来,0,1249
1213,1213,Bunker Roy,Oct 2011,https://www.ted.com/talks/bunker_roy?language=zh-cn,邦克·罗伊:从赤脚运动中学习,0,1248
1214,1214,Jae Rhim Lee,Oct 2011,https://www.ted.com/talks/jae_rhim_lee?language=zh-cn,Jae Rhim Lee: 我的专属蘑菇寿衣,0,1247
1215,1215,Pamela Meyer,Oct 2011,https://www.ted.com/talks/pamela_meyer_how_to_spot_a_liar?language=zh-cn,帕米拉·梅尔：别对我撒谎,0,1246
1216,1216,Ian Ritchie,Oct 2011,https://www.ted.com/talks/ian_ritchie_the_day_i_turned_down_tim_berners_lee?language=zh-cn,伊恩•瑞彻：我拒绝蒂姆•伯纳斯李的那一天,0,1244
1217,1217,Richard Seymour,Oct 2011,https://www.ted.com/talks/richard_seymour_how_beauty_feels?language=zh-cn,理查德･西摩：美的感受是什么样的,0,1243
1218,1218,Alison Gopnik,Oct 2011,https://www.ted.com/talks/alison_gopnik_what_do_babies_think?language=zh-cn,艾莉森·高普尼克：婴儿在想什么?,0,1241
1219,1219,Charles Hazlewood,Oct 2011,https://www.ted.com/talks/charles_hazlewood?language=zh-cn,查尔斯･海泽伍德：信任乐队,0,1240
1220,1220,Mike Biddle,Oct 2011,https://www.ted.com/talks/mike_biddle?language=zh-cn,麦克·比德尔：我们可以回收塑料,0,1239
1221,1221,Graham Hill,Oct 2011,https://www.ted.com/talks/graham_hill_less_stuff_more_happiness?language=zh-cn,格雷厄姆·希尔：少点用具 多点乐趣,0,1238
1222,1222,Christoph Adami,Oct 2011,https://www.ted.com/talks/christophe_adami_finding_life_we_can_t_imagine?language=zh-cn,寻找难以想象的生命,0,1237
1223,1223,Yang Lan,Oct 2011,https://www.ted.com/talks/yang_lan?language=zh-cn,杨澜：重塑中国的一代,0,1236
1224,1224,Danielle de Niese,Sep 2011,https://www.ted.com/talks/danielle_de_niese_a_flirtatious_aria?language=zh-cn,丹尼尔･德･尼斯：妖艳的咏叹调,0,1235
1225,1225,Ben Goldacre,Sep 2011,https://www.ted.com/talks/ben_goldacre_battling_bad_science?language=zh-cn,本･高达克：与坏科学做斗争,0,1234
1226,1226,Jarreth Merz,Sep 2011,https://www.ted.com/talks/jarreth_merz_filming_democracy_in_ghana?language=zh-cn,杰瑞斯･梅尔茨：影片纪录加纳民主进程,0,1233
1227,1227,Geoff Mulgan,Sep 2011,https://www.ted.com/talks/geoff_mulgan_a_short_intro_to_the_studio_school?language=zh-cn,杰夫·马尔根：工作室学校的简介,0,1232
1228,1228,Abraham Verghese,Sep 2011,https://www.ted.com/talks/abraham_verghese_a_doctor_s_touch?language=zh-cn,阿布拉罕•韦尔盖塞：医生的关怀,0,1231
1229,1229,Sunni Brown,Sep 2011,https://www.ted.com/talks/sunni_brown?language=zh-cn,苏妮 布朗：涂鸦者，联合起来！,0,1230
1230,1230,Elizabeth Murchison,Sep 2011,https://www.ted.com/talks/elizabeth_murchison?language=zh-cn,伊丽莎白･默奇森：与传染性癌症做斗争,0,1229
1231,1231,Amy Lockwood,Sep 2011,https://www.ted.com/talks/amy_lockwood_selling_condoms_in_the_congo?language=zh-cn,艾米·洛克伍德：在刚果销售避孕套,0,1228
1232,1232,Jean-Baptiste Michel and Erez Lieberman Aiden,Sep 2011,https://www.ted.com/talks/what_we_learned_from_5_million_books?language=zh-cn,我们从五百万本书里学到了什么,0,1227
1233,1233,Niall Ferguson,Sep 2011,https://www.ted.com/talks/niall_ferguson_the_6_killer_apps_of_prosperity?language=zh-cn,尼尔·费格森：走向兴盛的六大致命程序,0,1226
1234,1234,Lauren Zalaznick,Sep 2011,https://www.ted.com/talks/lauren_zalaznick?language=zh-cn,劳伦･扎拉兹尼克：电视的良知,0,1224
1235,1235,Richard Resnick,Sep 2011,https://www.ted.com/talks/richard_resnick_welcome_to_the_genomic_revolution?language=zh-cn,理查德･雷斯尼克：欢迎进入基因革命时代,0,1223
1236,1236,Kate Hartman,Sep 2011,https://www.ted.com/talks/kate_hartman_the_art_of_wearable_communication?language=zh-cn,凯特.哈特曼：穿戴式通讯工具的艺术,0,1222
1237,1237,Misha Glenny,Sep 2011,https://www.ted.com/talks/misha_glenny_hire_the_hackers?language=zh-cn,美莎·格伦尼：雇佣黑客！,0,1221
1238,1238,Yasheng Huang,Sep 2011,https://www.ted.com/talks/yasheng_huang?language=zh-cn,黄亚生：民主政治是否遏制经济增长？,0,1220
1239,1239,Raghava KK,Sep 2011,https://www.ted.com/talks/raghava_kk_shake_up_your_story?language=zh-cn,Raghava KK: 摇动你的故事,0,1219
1240,1240,Lee Cronin,Sep 2011,https://www.ted.com/talks/lee_cronin_making_matter_come_alive?language=zh-cn,李.克罗宁：让物质具有生命,0,1218
1241,1241,Sarah Kaminsky,Sep 2011,https://www.ted.com/talks/sarah_kaminsky?language=zh-cn,莎拉･卡明斯基：我的父亲是赝造者,0,1120
1242,1242,Edward Tenner,Sep 2011,https://www.ted.com/talks/edward_tenner_unintended_consequences?language=zh-cn,爱德华·坦纳：无意识后果,0,1217
1243,1243,Joan Halifax,Sep 2011,https://www.ted.com/talks/joan_halifax?language=zh-cn,琼・哈利法克斯：慈悲心与感同身受的真正涵义,0,1216
1244,1244,Skylar Tibbits,Sep 2011,https://www.ted.com/talks/skylar_tibbits_can_we_make_things_that_make_themselves?language=zh-cn,斯凯拉·蒂比茨：我们能制作可以制作自己的东西么？,0,1215
1245,1245,Julia Bacha,Aug 2011,https://www.ted.com/talks/julia_bacha?language=zh-cn,朱莉娅·帕夏：关注非暴力,0,1214
1246,1246,Svante Pääbo,Aug 2011,https://www.ted.com/talks/svante_paeaebo_dna_clues_to_our_inner_neanderthal?language=zh-cn,施温提·柏保: 我们体内的尼安德特人DNA痕迹,0,1213
1247,1247,Dan Ariely,Aug 2011,https://www.ted.com/talks/dan_ariely_beware_conflicts_of_interest?language=zh-cn,丹‧艾瑞利：认清利益冲突,0,1212
1248,1248,Marco Tempest,Aug 2011,https://www.ted.com/talks/marco_tempest_the_magic_of_truth_and_lies_on_ipods?language=zh-cn,马可·坦布斯特：真实和谎言的魔力,0,1211
1249,1249,Lucianne Walkowicz,Aug 2011,https://www.ted.com/talks/lucianne_walkowicz_finding_planets_around_other_stars?language=zh-cn,露西安･沃可薇姿：在其它恒星周边寻找行星,0,1210
1250,1250,Jeremy Gilley,Aug 2011,https://www.ted.com/talks/jeremy_gilley_one_day_of_peace?language=zh-cn,杰里米·杜林：一天的和平,0,1209
1251,1251,Dyan deNapoli,Aug 2011,https://www.ted.com/talks/dyan_denapoli_the_great_penguin_rescue?language=zh-cn,黛安•德娜珀丽(Dyan deNapoli)：企鹅大救援,0,1208
1252,1252,Alex Steffen,Aug 2011,https://www.ted.com/talks/alex_steffen?language=zh-cn,阿莱克斯·斯特芬：共享未来城市,0,1207
1253,1253,Eve Ensler,Aug 2011,https://www.ted.com/talks/eve_ensler?language=zh-cn,伊芙·恩斯勒: 瞬间，我的躯体,0,1205
1254,1254,Philip Zimbardo,Aug 2011,https://www.ted.com/talks/zimchallenge?language=zh-cn,菲利普·津巴多：男性的衰落？,0,1206
1255,1255,Jessica Green,Aug 2011,https://www.ted.com/talks/jessica_green_are_we_filtering_the_wrong_microbes?language=zh-cn,杰西卡·格林：我们是否正在过滤掉错误的微生物？,0,1204
1256,1256,Mark Pagel,Aug 2011,https://www.ted.com/talks/mark_pagel_how_language_transformed_humanity?language=zh-cn,马克·佩格尔：语言如何改变人类,0,1203
1257,1257,Harald Haas,Aug 2011,https://www.ted.com/talks/harald_haas_wireless_data_from_every_light_bulb?language=zh-cn,Harald Haas: 用每一个灯泡传输无线信号,0,1202
1258,1258,Adam Ostrow,Aug 2011,https://www.ted.com/talks/adam_ostrow_after_your_final_status_update?language=zh-cn,亚当·奥斯丘：在你最后的状态更新之后,0,1201
1259,1259,Julian Treasure,Jul 2011,https://www.ted.com/talks/julian_treasure_5_ways_to_listen_better?language=zh-cn,朱利安·特雷热:5 种倾听的方法,0,1200
1260,1260,Josette Sheeran,Jul 2011,https://www.ted.com/talks/josette_sheeran_ending_hunger_now?language=zh-cn,乔瑟特·希兰Josette Sheeran：终结饥饿,0,1199
1261,1261,Paul Bloom,Jul 2011,https://www.ted.com/talks/paul_bloom_the_origins_of_pleasure?language=zh-cn,保罗·布鲁姆：快乐的源泉,0,1198
1262,1262,Geoffrey West,Jul 2011,https://www.ted.com/talks/geoffrey_west_the_surprising_math_of_cities_and_corporations?language=zh-cn,Geoffrey West：城市与企业中的奇妙数学,0,1197
1263,1263,Rory Stewart,Jul 2011,https://www.ted.com/talks/rory_stewart_time_to_end_the_war_in_afghanistan?language=zh-cn,罗里·斯图尔特Rory Stewart: 是时候去结束在阿富汗的战争了,0,1196
1264,1264,Markus Fischer,Jul 2011,https://www.ted.com/talks/a_robot_that_flies_like_a_bird?language=zh-cn,如鸟儿飞翔的机器人,0,1195
1265,1265,Kevin Slavin,Jul 2011,https://www.ted.com/talks/kevin_slavin_how_algorithms_shape_our_world?language=zh-cn,凯文·斯拉文：算法如何塑造我们的世界,0,1194
1266,1266,Thandie Newton,Jul 2011,https://www.ted.com/talks/thandie_newton_embracing_otherness_embracing_myself?language=zh-cn,桑迪·牛顿：拥抱他人，拥抱自己,0,1193
1267,1267,Mikko Hypponen,Jul 2011,https://www.ted.com/talks/mikko_hypponen_fighting_viruses_defending_the_net?language=zh-cn,米科·哈普宁：对抗病毒，保卫网络,0,1192
1268,1268,Nadia Al-Sakkaf,Jul 2011,https://www.ted.com/talks/nadia_al_sakkaf_see_yemen_through_my_eyes?language=zh-cn,Nadia Al-Sakkaf ：我看也门,0,1191
1269,1269,Tim Harford,Jul 2011,https://www.ted.com/talks/tim_harford?language=zh-cn,提姆·哈福德: 试验，排除错误和万能神力,0,1190
1270,1270,Maajid Nawaz,Jul 2011,https://www.ted.com/talks/maajid_nawaz_a_global_culture_to_fight_extremism?language=zh-cn,马吉德·纳瓦兹：一个与极端主义抗争的全球性文化,0,1189
1271,1271,Rebecca MacKinnon,Jul 2011,https://www.ted.com/talks/rebecca_mackinnon_let_s_take_back_the_internet?language=zh-cn,丽贝卡·麦金农：让我们收回互联网！,0,1188
1272,1272,Nina Tandon,Jul 2011,https://www.ted.com/talks/nina_tandon_caring_for_cells?language=zh-cn,妮娜·坦登：培育工程化组织,0,1187
1273,1273,Simon Lewis,Jul 2011,https://www.ted.com/talks/simon_lewis_don_t_take_consciousness_for_granted?language=zh-cn,西蒙･路易斯：意识不是理所当然的,0,1186
1274,1274,Jonathan Drori,Jul 2011,https://www.ted.com/talks/jonathan_drori_the_beautiful_tricks_of_flowers?language=zh-cn,乔纳森·德罗里：花儿的美丽花招,0,1185
1275,1275,Nathan Myhrvold,Jul 2011,https://www.ted.com/talks/nathan_myhrvold_cut_your_food_in_half?language=zh-cn,Nathan Myhrold: 烹饪新视角,0,1184
1276,1276,Matt Cutts,Jul 2011,https://www.ted.com/talks/matt_cutts_try_something_new_for_30_days?language=zh-cn,马特·卡茨:尝试做新事情30天,0,1183
1277,1277,Robert Hammond,Jun 2011,https://www.ted.com/talks/robert_hammond_building_a_park_in_the_sky?language=zh-cn,罗伯特·哈蒙德：空中公园,0,1182
1278,1278,Dave deBronkart,Jun 2011,https://www.ted.com/talks/dave_debronkart_meet_e_patient_dave?language=zh-cn,Dave deBronkart: 认识e-病人Dave,0,1181
1279,1279,Rajesh Rao,Jun 2011,https://www.ted.com/talks/rajesh_rao_computing_a_rosetta_stone_for_the_indus_script?language=zh-cn,Rajesh Rao: 破解印度河文字的罗塞塔石碑,0,1180
1280,1280,Emiliano Salinas,Jun 2011,https://www.ted.com/talks/emiliano_salinas_a_civil_response_to_violence?language=zh-cn,艾米拉诺•萨利纳斯：文明地对暴力说不,0,1179
